637000064	Chlamydia trachomatis D/UW-3/CX (sv D)	Bacteria	Finished
637000065	Chlamydophila abortus S26/3	Bacteria	Finished
637000066	Chlamydophila caviae GPIC	Bacteria	Finished
637000067	Chlamydophila felis Fe/C-56	Bacteria	Finished
637000068	Chlamydophila pneumoniae AR39	Bacteria	Finished
637000069	Chlamydophila pneumoniae CWL029	Bacteria	Finished
637000070	Chlamydophila pneumoniae J138	Bacteria	Finished
637000071	Chlamydophila pneumoniae TW-183	Bacteria	Finished
637000072	Chlorobium chlorochromatii CaD3	Bacteria	Finished
637000073	Chlorobium tepidum TLS	Bacteria	Finished
637000074	Chromobacterium violaceum ATCC 12472	Bacteria	Finished
637000075	Chromohalobacter salexigens 1H11, DSM 3043	Bacteria	Finished
637000076	Clostridium acetobutylicum ATCC 824	Bacteria	Finished
637000077	Clostridium perfringens ATCC 13124	Bacteria	Finished
637000079	Clostridium perfringens 13	Bacteria	Finished
637000080	Clostridium tetani Massachusetts E88	Bacteria	Finished
637000081	Colwellia psychoerythraea 34H	Bacteria	Finished
637000082	Corynebacterium diphtheriae gravis NCTC 13129	Bacteria	Finished
637000085	Corynebacterium jeikeium K411	Bacteria	Finished
637000086	Coxiella burnetii Nine Mile phase I / RSA 493	Bacteria	Finished
637000087	Cytophaga hutchinsonii ATCC 33406	Bacteria	Finished
637000088	Dechloromonas aromatica RCB	Bacteria	Finished
637000089	Dehalococcoides ethenogenes 195	Bacteria	Finished
637000090	Dehalococcoides sp. CBDB1	Bacteria	Finished
637000092	Deinococcus radiodurans USUHS (R1)	Bacteria	Finished
637000093	Desulfitobacterium hafniense Y51	Bacteria	Finished
637000094	Desulfotalea psychrophila LSv54	Bacteria	Finished
637000095	Desulfovibrio alaskensis G20	Bacteria	Finished
637000096	Desulfovibrio vulgaris vulgaris Hildenborough	Bacteria	Finished
637000097	Ehrlichia canis Jake	Bacteria	Finished
637000098	Ehrlichia chaffeensis Arkansas	Bacteria	Finished
637000099	Ehrlichia ruminantium Gardel	Bacteria	Finished
637000101	Enterococcus faecalis V583	Bacteria	Finished
637000102	Pectobacterium atrosepticum SCRI1043	Bacteria	Finished
637000103	Erythrobacter litoralis HTCC2594	Bacteria	Finished
637000104	Escherichia coli O6:K15:H31 536 (UPEC)	Bacteria	Finished
637000105	Escherichia coli O6:K2:H1 CFT073 (UPEC)	Bacteria	Finished
637000107	Escherichia coli O157:H7 EDL933 (EHEC)	Bacteria	Finished
637000108	Escherichia coli O157:H7 Sakai (EHEC)	Bacteria	Finished
637000109	Escherichia coli UTI89 (UPEC)	Bacteria	Finished
637000110	Escherichia coli K12- W3110	Bacteria	Finished
637000111	Francisella tularensis holarctica LVS	Bacteria	Finished
637000112	Francisella tularensis holarctica OSU18	Bacteria	Finished
637000113	Francisella tularensis tularensis FSC 198	Bacteria	Finished
637000114	Francisella tularensis tularensis CHU S4	Bacteria	Finished
637000115	Frankia alni ACN14a	Bacteria	Finished
637000116	Frankia sp. CcI3	Bacteria	Finished
637000117	Fusobacterium nucleatum nucleatum ATCC 25586	Bacteria	Finished
637000118	Geobacillus kaustophilus HTA426	Bacteria	Finished
637000119	Geobacter metallireducens GS-15	Bacteria	Finished
637000120	Geobacter sulfurreducens PCA	Bacteria	Finished
637000121	Gloeobacter violaceus PCC 7421	Bacteria	Finished
637000122	Gluconobacter oxydans 621H	Bacteria	Finished
637000123	Granulibacter bethesdensis CGDNIH1	Bacteria	Finished
637000124	Haemophilus ducreyi 35000HP	Bacteria	Finished
637000125	Haemophilus influenzae NTHi 86-028NP	Bacteria	Finished
637000126	Haemophilus influenzae Rd (KW20)	Bacteria	Finished
637000127	Histophilus somni 129PT	Bacteria	Finished
637000128	Hahella chejuensis KCTC 2396	Bacteria	Finished
637000130	Helicobacter acinonychis Sheeba	Bacteria	Finished
637000131	Helicobacter hepaticus 3B1, ATCC 51449	Bacteria	Finished
637000132	Helicobacter pylori 26695	Bacteria	Finished
637000133	Helicobacter pylori HPAG1	Bacteria	Finished
637000134	Helicobacter pylori J99	Bacteria	Finished
637000135	Hyphomonas neptunium ATCC 15444	Bacteria	Finished
637000136	Idiomarina loihiensis L2TR	Bacteria	Finished
637000137	Jannaschia sp. CCS1	Bacteria	Finished
637000138	Lactobacillus acidophilus NCFM	Bacteria	Finished
637000139	Lactobacillus delbrueckii bulgaricus ATCC 11842	Bacteria	Finished
637000140	Lactobacillus johnsonii NCC 533	Bacteria	Finished
637000141	Lactobacillus plantarum WCFS1	Bacteria	Finished
637000142	Lactobacillus sakei sakei 23K	Bacteria	Finished
637000143	Lactobacillus salivarius salivarius UCC118	Bacteria	Finished
637000144	Lactococcus lactis lactis Il1403	Bacteria	Finished
637000145	Lawsonia intracellularis PHE/MN1-00	Bacteria	Finished
637000146	Legionella pneumophila Lens	Bacteria	Finished
637000147	Legionella pneumophila Paris	Bacteria	Finished
637000148	Legionella pneumophila pneumophila Philadelphia-1	Bacteria	Finished
637000149	Leifsonia xyli xyli CTCB07	Bacteria	Finished
637000150	Leptospira interrogans sv Copenhageni Fiocruz L1-130	Bacteria	Finished
637000151	Leptospira interrogans sv Lai 56601	Bacteria	Finished
637000152	Listeria innocua Clip11262	Bacteria	Finished
637000153	Listeria monocytogenes EGD-e	Bacteria	Finished
637000154	Listeria monocytogenes 4b F2365	Bacteria	Finished
637000155	Magnetospirillum magneticum AMB-1	Bacteria	Finished
637000156	Basfia succiniciproducens MBEL55E	Bacteria	Finished
637000157	Maricaulis maris MCS10	Bacteria	Finished
637000158	Mesoplasma florum L1	Bacteria	Finished
637000159	Mesorhizobium loti MAFF303099	Bacteria	Finished
637000160	Chelativorans sp. BNC1	Bacteria	Finished
637000165	Methylobacillus flagellatus KT	Bacteria	Finished
637000166	Methylococcus capsulatus Bath	Bacteria	Finished
637000167	Moorella thermoacetica ATCC 39073	Bacteria	Finished
637000168	Mycobacterium avium paratuberculosis K-10	Bacteria	Finished
637000169	Mycobacterium bovis AF2122/97	Bacteria	Finished
637000170	Mycobacterium leprae TN	Bacteria	Finished
637000171	Mycobacterium sp. MCS	Bacteria	Finished
637000172	Mycobacterium tuberculosis CDC1551	Bacteria	Finished
637000173	Mycobacterium tuberculosis H37Rv (lab strain)	Bacteria	Finished
637000174	Mycoplasma capricolum capricolum ATCC 27343	Bacteria	Finished
637000175	Mycoplasma gallisepticum R(low)	Bacteria	Finished
637000176	Mycoplasma genitalium G37	Bacteria	Finished
637000177	Mycoplasma hyopneumoniae 232	Bacteria	Finished
637000178	Mycoplasma hyopneumoniae 7448	Bacteria	Finished
637000179	Mycoplasma hyopneumoniae J	Bacteria	Finished
637000180	Mycoplasma mobile 163K	Bacteria	Finished
637000181	Mycoplasma mycoides mycoides SC PG1	Bacteria	Finished
637000182	Mycoplasma penetrans HF-2	Bacteria	Finished
637000183	Mycoplasma pneumoniae M129	Bacteria	Finished
637000184	Mycoplasma pulmonis UAB CTIP	Bacteria	Finished
637000185	Mycoplasma synoviae 53	Bacteria	Finished
637000186	Myxococcus xanthus DK 1622	Bacteria	Finished
637000188	Neisseria gonorrhoeae FA 1090	Bacteria	Finished
637000189	Neisseria meningitidis MC58	Bacteria	Finished
637000190	Neisseria meningitidis Z2491	Bacteria	Finished
637000191	Neorickettsia sennetsu Miyayama	Bacteria	Finished
637000192	Nitrobacter hamburgensis X14	Bacteria	Finished
637000193	Nitrobacter winogradskyi Nb-255	Bacteria	Finished
637000194	Nitrosococcus oceani C-107, ATCC 19707	Bacteria	Finished
637000195	Nitrosomonas europaea ATCC 19718	Bacteria	Finished
637000196	Nitrosomonas eutropha C91	Bacteria	Finished
637000197	Nitrosospira multiformis ATCC 25196	Bacteria	Finished
637000198	Nocardia farcinica IFM 10152	Bacteria	Finished
637000199	Nostoc sp. PCC 7120	Bacteria	Finished
637000201	Oceanobacillus iheyensis HTE831	Bacteria	Finished
637000202	Candidatus Phytoplasma onion yellows OY-M	Bacteria	Finished
637000203	Pasteurella multocida multocida Pm70	Bacteria	Finished
637000204	Pelobacter carbinolicus DSM 2380	Bacteria	Finished
637000205	Pelodictyon luteolum DSM 273	Bacteria	Finished
637000206	Photobacterium profundum SS9	Bacteria	Finished
637000207	Photorhabdus luminescens laumondii TTO1	Bacteria	Finished
637000208	Polaromonas sp. JS666	Bacteria	Finished
637000209	Porphyromonas gingivalis W83	Bacteria	Finished
637000210	Prochlorococcus marinus MIT 9312	Bacteria	Finished
637000211	Prochlorococcus marinus MIT 9313	Bacteria	Finished
637000212	Prochlorococcus marinus NATL2A	Bacteria	Finished
637000213	Prochlorococcus marinus marinus CCMP1375	Bacteria	Finished
637000214	Prochlorococcus marinus pastoris CCMP1986	Bacteria	Finished
637000215	Propionibacterium acnes KPA171202	Bacteria	Finished
637000216	Pseudoalteromonas atlantica T6c	Bacteria	Finished
637000217	Pseudoalteromonas haloplanktis TAC125	Bacteria	Finished
637000218	Pseudomonas aeruginosa PAO1	Bacteria	Finished
637000219	Pseudomonas entomophila L48	Bacteria	Finished
637000220	Pseudomonas fluorescens Pf-5	Bacteria	Finished
637000221	Pseudomonas fluorescens Pf0-1	Bacteria	Finished
637000222	Pseudomonas putida KT2440	Bacteria	Finished
637000223	Pseudomonas syringae pv. phaseolicola 1448A	Bacteria	Finished
637000224	Pseudomonas syringae pv. syringae B728a	Bacteria	Finished
637000225	Pseudomonas syringae pv. tomato DC3000	Bacteria	Finished
637000226	Psychrobacter arcticus 273-4	Bacteria	Finished
637000227	Psychrobacter cryohalolentis K5	Bacteria	Finished
637000229	Cupriavidus necator JMP134	Bacteria	Finished
637000230	Cupriavidus metallidurans CH34	Bacteria	Finished
637000231	Ralstonia solanacearum GMI1000	Bacteria	Finished
637000234	Rhodococcus jostii RHA1	Bacteria	Finished
637000235	Rhodoferax ferrireducens T118	Bacteria	Finished
637000236	Rhodopirellula baltica SH 1	Bacteria	Finished
637000237	Rhodopseudomonas palustris BisB18	Bacteria	Finished
637000238	Rhodopseudomonas palustris BisB5	Bacteria	Finished
637000239	Rhodopseudomonas palustris CGA009	Bacteria	Finished
637000240	Rhodopseudomonas palustris HaA2	Bacteria	Finished
637000241	Rhodospirillum rubrum S1, ATCC 11170	Bacteria	Finished
637000242	Rickettsia bellii RML369-C	Bacteria	Finished
637000243	Rickettsia conorii Malish 7	Bacteria	Finished
637000244	Rickettsia felis URRWXCal2	Bacteria	Finished
637000245	Rickettsia prowazekii Madrid E	Bacteria	Finished
637000246	Rickettsia typhi Wilmington	Bacteria	Finished
637000248	Rubrobacter xylanophilus DSM 9941	Bacteria	Finished
637000249	Saccharophagus degradans 2-40	Bacteria	Finished
637000250	Salinibacter ruber M31, DSM 13855	Bacteria	Finished
637000251	Salmonella enterica enterica sv Choleraesuis SC-B67	Bacteria	Finished
637000252	Salmonella enterica enterica sv Paratyphi A, ATCC 9150	Bacteria	Finished
637000253	Salmonella enterica enterica sv Typhi Ty2	Bacteria	Finished
637000254	Salmonella enterica enterica sv Typhi CT18	Bacteria	Finished
637000255	Salmonella enterica enterica sv Typhimurium LT2 LT2	Bacteria	Finished
637000256	Shewanella denitrificans OS217	Bacteria	Finished
637000257	Shewanella frigidimarina NCIMB 400	Bacteria	Finished
637000258	Shewanella oneidensis MR-1	Bacteria	Finished
637000259	Shewanella sp. MR-4	Bacteria	Finished
637000260	Shewanella sp. MR-7	Bacteria	Finished
637000261	Shigella boydii Sb227	Bacteria	Finished
637000263	Shigella flexneri 2a 2457T	Bacteria	Finished
637000264	Shigella flexneri 2a 301	Bacteria	Finished
637000265	Shigella flexneri 5 8401	Bacteria	Finished
637000267	Ruegeria pomeroyi DSS-3	Bacteria	Finished
637000268	Ruegeria sp. TM1040	Bacteria	Finished
637000269	Ensifer meliloti 1021	Bacteria	Finished
637000270	Sodalis glossinidius morsitans	Bacteria	Finished
637000271	Sphingopyxis alaskensis RB2256	Bacteria	Finished
637000272	Staphylococcus aureus RF122	Bacteria	Finished
637000273	Staphylococcus aureus aureus COL	Bacteria	Finished
637000274	Staphylococcus aureus aureus MRSA252	Bacteria	Finished
637000275	Staphylococcus aureus aureus MSSA476	Bacteria	Finished
637000276	Staphylococcus aureus aureus MW2	Bacteria	Finished
637000277	Staphylococcus aureus aureus M	Bacteria	Finished
637000278	Staphylococcus aureus aureus N315	Bacteria	Finished
637000279	Staphylococcus aureus aureus NCTC 8325	Bacteria	Finished
637000280	Staphylococcus aureus aureus USA300	Bacteria	Finished
637000281	Staphylococcus epidermidis ATCC 12228	Bacteria	Finished
637000282	Staphylococcus epidermidis RP62A	Bacteria	Finished
637000284	Staphylococcus saprophyticus saprophyticus ATCC 15305	Bacteria	Finished
637000285	Streptococcus agalactiae 2603V/R	Bacteria	Finished
637000286	Streptococcus agalactiae A909, ATCC BAA-1138	Bacteria	Finished
637000287	Streptococcus agalactiae NEM316	Bacteria	Finished
637000288	Streptococcus mutans UA159	Bacteria	Finished
637000289	Streptococcus pneumoniae R6	Bacteria	Finished
637000290	Streptococcus pneumoniae TIGR4	Bacteria	Finished
637000291	Streptococcus pyogenes M1, GAS SF370	Bacteria	Finished
637000292	Streptococcus pyogenes M2, MGAS10270	Bacteria	Finished
637000293	Streptococcus pyogenes M6, MGAS10394	Bacteria	Finished
637000294	Streptococcus pyogenes M4, MGAS10750	Bacteria	Finished
637000295	Streptococcus pyogenes M12, MGAS2096	Bacteria	Finished
637000296	Streptococcus pyogenes M3, MGAS315	Bacteria	Finished
637000297	Streptococcus pyogenes M1, MGAS5005	Bacteria	Finished
637000298	Streptococcus pyogenes M28, MGAS6180	Bacteria	Finished
637000299	Streptococcus pyogenes M18, MGAS8232	Bacteria	Finished
637000300	Streptococcus pyogenes M12, MGAS9429	Bacteria	Finished
637000301	Streptococcus pyogenes M3 (SSI-1)	Bacteria	Finished
637000302	Streptococcus thermophilus CNRZ1066	Bacteria	Finished
637000303	Streptococcus thermophilus LMG  18311	Bacteria	Finished
637000304	Streptomyces avermitilis MA-4680	Bacteria	Finished
637000305	Streptomyces coelicolor A3(2)	Bacteria	Finished
637000306	Symbiobacterium thermophilum IAM 14863	Bacteria	Finished
637000307	Synechococcus elongatus PCC 6301	Bacteria	Finished
637000308	Synechococcus elongatus PCC 7942	Bacteria	Finished
637000309	Prochlorococcus sp. CC9311	Bacteria	Finished
637000310	Prochlorococcus sp. CC9605	Bacteria	Finished
637000311	Prochlorococcus sp. CC9902	Bacteria	Finished
637000312	Synechococcus sp. JA-2-3B	Bacteria	Finished
637000313	Synechococcus sp. JA-3-3Ab	Bacteria	Finished
637000314	Prochlorococcus sp. WH8102	Bacteria	Finished
637000315	Synechocystis sp. PCC 6803	Bacteria	Finished
637000316	Syntrophomonas wolfei Goettingen, DSM 2245B	Bacteria	Finished
637000317	Syntrophus aciditrophicus SB	Bacteria	Finished
637000318	Thermoanaerobacter tengcongensis MB4T	Bacteria	Finished
637000319	Thermobifida fusca YX	Bacteria	Finished
637000320	Thermosynechococcus elongatus BP-1	Bacteria	Finished
637000321	Thermotoga maritima MSB8	Bacteria	Finished
637000322	Thermus thermophilus HB27	Bacteria	Finished
637000323	Thermus thermophilus HB8	Bacteria	Finished
637000324	Thiobacillus denitrificans ATCC 25259	Bacteria	Finished
637000325	Thiomicrospira crunogena XCL-2	Bacteria	Finished
637000326	Sulfurimonas denitrificans DSM 1251	Bacteria	Finished
637000327	Treponema denticola ATTC 35405	Bacteria	Finished
637000328	Treponema pallidum pallidum Nichols	Bacteria	Finished
637000329	Trichodesmium erythraeum IMS101	Bacteria	Finished
637000330	Tropheryma whipplei TW08/27	Bacteria	Finished
637000331	Tropheryma whipplei Twist	Bacteria	Finished
637000332	Ureaplasma parvum sv 3, ATCC 700970	Bacteria	Finished
637000333	Vibrio cholerae O1 bv El Tor, N16961	Bacteria	Finished
637000334	Vibrio fischeri ES114	Bacteria	Finished
637000335	Vibrio parahaemolyticus RIMD 2210633	Bacteria	Finished
637000336	Vibrio vulnificus CMCP6	Bacteria	Finished
637000337	Vibrio vulnificus YJ016	Bacteria	Finished
637000338	Wigglesworthia glossinidia endosymbiont of Glossina brevipalpis	Bacteria	Finished
637000339	Wolbachia endosymbiont of Drosophila melanogaster	Bacteria	Finished
637000340	Wolbachia endosymbiont TRS of Brugia malayi	Bacteria	Finished
637000341	Wolinella succinogenes DSM 1740	Bacteria	Finished
637000342	Xanthomonas axonopodis pv. citri 306	Bacteria	Finished
637000343	Xanthomonas campestris pv campestris 8004	Bacteria	Finished
637000344	Xanthomonas campestris pv campestris ATCC 33913	Bacteria	Finished
637000345	Xanthomonas campestris pv vesicatoria 85-10	Bacteria	Finished
637000346	Xanthomonas oryzae pv. oryzae KACC10331	Bacteria	Finished
637000347	Xanthomonas oryzae pv oryzae MAFF 311018	Bacteria	Finished
637000348	Xylella fastidiosa 9a5c	Bacteria	Finished
637000349	Xylella fastidiosa Temecula1	Bacteria	Finished
637000350	Yersinia pestis Antiqua	Bacteria	Finished
637000351	Yersinia pestis CO-92	Bacteria	Finished
637000352	Yersinia pestis KIM 10	Bacteria	Finished
637000353	Yersinia pestis Nepal516	Bacteria	Finished
637000354	Yersinia pestis bv Microtus 91001	Bacteria	Finished
637000355	Yersinia pseudotuberculosis IP 32953	Bacteria	Finished
637000356	Zymomonas mobilis mobilis ZM4	Bacteria	Finished
638341004	Actinobacillus pleuropneumoniae sv 1 4074	Bacteria	Draft
638341009	Aurantimonas manganoxydans SI85-9A1	Bacteria	Draft
638341011	Bacillus anthracis A2012 (Florida isolate)	Bacteria	Draft
638341012	Bacillus cereus G9241	Bacteria	Draft
638341014	Bacillus sp. NRRL B-14911	Bacteria	Draft
638341015	Bacillus thuringiensis sv israelensis ATCC 35646	Bacteria	Draft
638341020	Blastopirellula marina SH 106T, DSM 3645	Bacteria	Draft
638341022	Brevibacterium linens BL2	Bacteria	Draft
638341024	Burkholderia cenocepacia PC184	Bacteria	Draft
638341025	Burkholderia dolosa AUO158	Bacteria	Draft
638341027	Burkholderia mallei 10399	Bacteria	Draft
638341028	Burkholderia mallei 2002721280	Bacteria	Draft
638341029	Burkholderia mallei FMH	Bacteria	Draft
638341030	Burkholderia mallei GB8 horse 4	Bacteria	Draft
638341031	Burkholderia mallei JHU	Bacteria	Draft
638341035	Burkholderia pseudomallei 1106b	Bacteria	Draft
638341036	Burkholderia pseudomallei 1655	Bacteria	Draft
638341037	Burkholderia pseudomallei 1710a	Bacteria	Draft
638341038	Burkholderia pseudomallei 406e	Bacteria	Draft
638341040	Burkholderia pseudomallei Pasteur	Bacteria	Draft
638341041	Burkholderia pseudomallei S13	Bacteria	Draft
638341044	Campylobacter coli RM2228	Bacteria	Draft
638341049	Campylobacter jejuni jejuni 260.94	Bacteria	Draft
638341051	Campylobacter jejuni jejuni 84-25	Bacteria	Draft
638341052	Campylobacter jejuni jejuni CF93-6	Bacteria	Draft
638341053	Campylobacter jejuni jejuni HB93-13	Bacteria	Draft
638341055	Campylobacter upsaliensis RM3195	Bacteria	Draft
638341056	Candidatus Pelagibacter ubique SAR11 HTCC1002	Bacteria	Draft
638341057	Candidatus Sulcia muelleri Hc	Bacteria	Draft
638341059	Dokdonia donghaensis MED134	Bacteria	Draft
638341060	Chlorobium ferrooxidans DSM 13031	Bacteria	Draft
638341066	Clostridium difficile QCD-32g58	Bacteria	Draft
638341070	Congregibacter litoralis KT71	Bacteria	Draft
638341074	Crocosphaera watsonii WH 8501	Bacteria	Draft
638341078	Desulfuromonas acetoxidans DSM 684	Bacteria	Draft
638341079	Ehrlichia chaffeensis Sapulpa	Bacteria	Draft
638341080	Enterococcus faecium DO	Bacteria	Draft
638341081	Erythrobacter sp. NAP1	Bacteria	Draft
638341082	Escherichia coli 101-1	Bacteria	Draft
638341083	Escherichia coli O144 53638	Bacteria	Draft
638341084	Escherichia coli O111:NM B171 (EPEC2)	Bacteria	Draft
638341085	Escherichia coli O148:H28 B7A (CS6:LT+:ST+)(ETEC)	Bacteria	Draft
638341086	Escherichia coli O111:H9 E110019 (EPEC)	Bacteria	Draft
638341087	Escherichia coli E22 (EPEC)	Bacteria	Draft
638341089	Escherichia coli O139:H28 F11 (ETEC)	Bacteria	Draft
638341093	Flavobacteria sp. BBFL7	Bacteria	Draft
638341097	Fusobacterium nucleatum vincentii ATCC 49256	Bacteria	Draft
638341106	Idiomarina baltica OS145	Bacteria	Draft
638341107	Janibacter sp. HTCC2649	Bacteria	Draft
638341112	Lactobacillus reuteri 100-23	Bacteria	Draft
638341115	Leeuwenhoekiella blandensis MED217	Bacteria	Draft
638341117	Listeria monocytogenes 1/2a F6854	Bacteria	Draft
638341118	Listeria monocytogenes 4b H7858	Bacteria	Draft
638341119	Loktanella vestfoldensis SKA53	Bacteria	Draft
638341121	Magnetospirillum magnetotacticum MS-1	Bacteria	Draft
638341124	Marinomonas sp. MED121	Bacteria	Draft
638341130	Mycobacterium tuberculosis C	Bacteria	Draft
638341133	Mycoplasma genitalium G37	Bacteria	Draft
638341134	Nitrobacter sp. Nb-311A	Bacteria	Draft
638341135	Nitrococcus mobilis Nb-231	Bacteria	Draft
638341138	Oceanicaulis alexandrii HTCC2633	Bacteria	Draft
638341139	Oceanicola batsensis HTCC2597	Bacteria	Draft
638341140	Oceanicola granulosus HTCC2516	Bacteria	Draft
638341141	Bermanella marisrubri RED65	Bacteria	Draft
638341142	Neptuniibacter caesariensis MED92	Bacteria	Draft
638341150	Photobacterium profundum 3TCK	Bacteria	Draft
638341151	Photobacterium sp. SKA34	Bacteria	Draft
638341152	Polaribacter irgensii 23-P	Bacteria	Draft
638341157	Pseudoalteromonas tunicata D2	Bacteria	Draft
638341158	Pseudomonas aeruginosa 2192	Bacteria	Draft
638341159	Pseudomonas aeruginosa C3719	Bacteria	Draft
638341161	Pseudomonas aeruginosa PACS2	Bacteria	Draft
638341165	Psychroflexus torquis ATCC 700755	Bacteria	Draft
638341167	Psychromonas sp. CNPT3	Bacteria	Draft
638341168	Ralstonia solanacearum UW551	Bacteria	Draft
638341169	Reinekea sp. MED297	Bacteria	Draft
638341178	Rickettsia sibirica 246	Bacteria	Draft
638341179	Rickettsiella grylli	Bacteria	Draft
638341182	Roseobacter sp. MED193	Bacteria	Draft
638341183	Roseovarius nubinhibens ISM	Bacteria	Draft
638341184	Roseovarius sp. 217	Bacteria	Draft
638341196	Shigella dysenteriae 1012	Bacteria	Draft
638341199	Sphingomonas sp. SKA58	Bacteria	Draft
638341202	Streptococcus agalactiae 18RS21, ATCC BAA-1175	Bacteria	Draft
638341203	Streptococcus agalactiae 515, ATCC BAA-1177	Bacteria	Draft
638341204	Streptococcus agalactiae CJB111, ATCC BAA-23	Bacteria	Draft
638341205	Streptococcus agalactiae COH1, ATCC BAA-1176	Bacteria	Draft
638341206	Streptococcus agalactiae H36B, ATCC BAA-1174	Bacteria	Draft
638341207	Streptococcus pneumoniae TIGR4	Bacteria	Draft
638341208	Streptococcus pyogenes M49 591	Bacteria	Draft
638341209	Streptococcus suis 89/1591	Bacteria	Draft
638341211	Sulfitobacter sp. EE-36	Bacteria	Draft
638341212	Sulfitobacter sp. NAS-14.1	Bacteria	Draft
638341213	Synechococcus sp. RS9917	Bacteria	Draft
638341214	Synechococcus sp. WH5701	Bacteria	Draft
638341215	Synechococcus sp. WH7805	Bacteria	Draft
638341218	Polaribacter sp. MED152	Bacteria	Draft
638341222	Vibrio alginolyticus 12G01	Bacteria	Draft
638341223	Photobacterium angustum S14	Bacteria	Draft
638341224	Vibrio cholerae MO10	Bacteria	Draft
638341226	Vibrio cholerae RC385	Bacteria	Draft
638341227	Vibrio cholerae V51	Bacteria	Draft
638341228	Vibrio cholerae V52	Bacteria	Draft
638341229	Vibrio sp. Ex25	Bacteria	Draft
638341230	Vibrio sp. MED222	Bacteria	Draft
638341231	Vibrio splendidus 12B01	Bacteria	Draft
638341232	Wolbachia endosymbiont of Drosophila ananassae	Bacteria	Draft
638341233	Wolbachia endosymbiont of Drosophila simulans	Bacteria	Draft
638341234	Wolbachia endosymbiont of Drosophila willistoni TSC#14030-0811.24	Bacteria	Draft
638341236	Xylella fastidiosa sandyi Ann-1	Bacteria	Draft
638341237	Xylella fastidiosa Dixon	Bacteria	Draft
638341238	Yersinia bercovieri ATCC 43970	Bacteria	Draft
638341239	Yersinia frederiksenii ATCC 33641	Bacteria	Draft
